Customer.ID,Total_Sales,Order_Count,Avg_Order_Value,Total_Profit,First_Order,Last_Order,Customer_Segment
DB-132104,2333,21,111.1,169.97,2012-03-22,2014-12-22,High Value
DB-132701,2386,20,119.3,143.07,2011-02-14,2014-11-28,High Value
DB-132702,4532,12,377.67,443.69,2011-03-23,2014-12-22,High Value
DB-132703,118,3,39.33,-8.13,2011-04-23,2011-12-06,Low Value
DB-132704,4655,13,358.08,841.83,2011-02-05,2014-11-08,High Value
DB-133601,2322,13,178.62,8.27,2011-01-27,2014-11-14,High Value
DB-133602,1498,10,149.8,109.43,2012-01-30,2014-05-07,Medium Value
DB-133603,2018,16,126.12,439.74,2012-11-22,2014-10-25,High Value
DB-133604,1081,6,180.17,291.01,2011-11-19,2014-04-11,Medium Value
DB-134051,8105,16,506.56,1347.52,2011-05-24,2014-12-03,High Value
DB-134052,2879,10,287.9,107.7,2011-11-28,2013-09-05,High Value
DB-134053,3390,9,376.67,94.68,2011-05-22,2014-09-15,High Value
DB-134054,1712,14,122.29,438.91,2012-08-08,2014-06-27,Medium Value
DB-135551,2331,13,179.31,311.55,2011-10-14,2014-11-21,High Value
DB-135552,1202,8,150.25,77.67,2014-02-28,2014-10-20,Medium Value
DB-135553,1971,10,197.1,444.47,2011-09-09,2014-11-25,Medium Value
DB-135554,3909,14,279.21,109.33,2011-04-21,2014-09-15,High Value
DB-136151,2567,10,256.7,705.39,2012-06-13,2014-12-04,High Value
DB-136152,3874,16,242.12,968.49,2011-07-18,2013-06-02,High Value
DB-136153,1602,13,123.23,-117.43,2011-11-29,2014-09-05,Medium Value
DB-136154,1989,11,180.82,438.8,2011-09-30,2014-11-28,Medium Value
DB-136601,4522,12,376.83,186.02,2011-02-07,2014-12-01,High Value
DB-136602,3961,7,565.86,1401.98,2011-09-15,2013-11-25,High Value
DB-136603,1758,6,293.0,-498.34,2011-12-14,2014-03-25,Medium Value
DB-136604,1156,10,115.6,177.67,2011-06-17,2014-12-19,Medium Value
DB-29101,792,5,158.4,198.42,2013-09-13,2014-02-01,Medium Value
DB-29102,1180,3,393.33,207.54,2013-08-12,2013-08-20,Medium Value
DB-29103,1080,8,135.0,468.99,2011-04-07,2014-11-07,Medium Value
DB-29701,181,2,90.5,30.57,2014-05-27,2014-05-27,Low Value
DB-29702,332,6,55.33,93.15,2012-12-31,2014-11-04,Low Value
DB-30601,631,7,90.14,59.08,2011-12-28,2014-04-29,Medium Value
DB-30602,1441,9,160.11,277.66,2011-12-28,2014-12-23,Medium Value
DB-31201,206,4,51.5,-272.9,2011-09-30,2013-02-27,Low Value
DB-31202,465,2,232.5,30.78,2012-11-23,2014-01-07,Low Value
DB-32101,370,10,37.0,-42.76,2011-02-03,2013-04-12,Low Value
DB-32102,17,1,17.0,-11.4,2013-05-28,2013-05-28,Low Value
DB-32701,662,5,132.4,135.75,2013-07-18,2013-07-18,Medium Value
DB-32702,225,5,45.0,84.03,2014-11-13,2014-11-13,Low Value
DB-33601,3691,7,527.29,1074.27,2011-09-08,2013-10-23,High Value
DB-34051,548,2,274.0,-30.26,2012-04-07,2013-06-22,Medium Value
DB-35551,131,2,65.5,33.45,2014-12-26,2014-12-26,Low Value
DB-35552,840,2,420.0,265.81,2012-08-08,2014-11-20,Medium Value
DB-36151,2686,6,447.67,917.5,2012-04-09,2014-09-15,High Value
DB-36152,137,2,68.5,54.93,2014-08-28,2014-08-28,Low Value
DB-36601,728,4,182.0,173.43,2014-05-08,2014-05-08,Medium Value
DB-36602,1479,3,493.0,-22.97,2012-08-17,2012-10-11,Medium Value
DC-128501,3085,18,171.39,155.82,2012-05-03,2014-09-25,High Value
DC-128502,1339,6,223.17,273.96,2011-08-03,2014-10-21,Medium Value
DC-128503,1548,17,91.06,352.29,2011-09-06,2014-11-20,Medium Value
DC-128504,3336,18,185.33,-1441.63,2011-07-05,2014-11-24,High Value
DC-132851,440,2,220.0,144.36,2012-12-12,2013-10-07,Low Value
DC-132852,7308,12,609.0,48.79,2011-06-22,2014-09-03,High Value
DC-132853,7248,27,268.44,718.17,2011-04-28,2014-12-13,High Value
DC-132854,1175,7,167.86,132.07,2011-12-29,2014-12-08,Medium Value
DC-28501,1476,7,210.86,207.83,2011-08-16,2014-02-19,Medium Value
DC-28502,2091,6,348.5,209.76,2013-10-04,2014-11-27,High Value
DC-28503,564,5,112.8,171.48,2013-12-18,2014-06-14,Medium Value
DC-32851,574,4,143.5,146.34,2012-08-20,2012-12-24,Medium Value
DC-32852,227,2,113.5,-324.4,2013-01-07,2013-12-04,Low Value
DD-135701,551,3,183.67,156.29,2014-06-09,2014-09-12,Medium Value
DD-135702,6899,25,275.96,660.89,2011-01-03,2014-08-09,High Value
DD-135703,1023,14,73.07,106.16,2011-01-07,2014-10-15,Medium Value
DD-135704,269,9,29.89,36.43,2011-03-31,2014-11-20,Low Value
DD-35701,1823,9,202.56,422.22,2012-12-20,2014-10-29,Medium Value
DD-35702,506,6,84.33,17.66,2014-03-06,2014-08-13,Medium Value
DE-132551,3761,12,313.42,453.0,2012-02-02,2014-12-12,High Value
DE-132552,1269,4,317.25,395.54,2012-01-04,2014-12-03,Medium Value
DE-132553,2503,17,147.24,344.88,2011-09-28,2014-08-23,High Value
DE-132554,2551,9,283.44,464.47,2011-08-22,2013-01-11,High Value
DE-32551,142,3,47.33,48.99,2011-06-23,2013-07-29,Low Value
DE-32552,2573,10,257.3,28.62,2011-07-18,2014-11-13,High Value
DF-131351,4201,19,221.11,-133.28,2011-01-11,2014-12-22,High Value
DF-131352,3288,10,328.8,912.32,2011-11-01,2014-11-15,High Value
DF-131353,359,4,89.75,-45.73,2012-12-11,2013-11-11,Low Value
DF-131354,2391,6,398.5,-259.31,2011-10-04,2013-01-30,High Value
DF-31351,1049,5,209.8,259.02,2014-06-18,2014-11-18,Medium Value
DF-31352,252,8,31.5,-369.95,2011-06-18,2012-06-19,Low Value
DG-133001,5020,17,295.29,940.84,2011-08-13,2014-09-15,High Value
DG-133002,2484,12,207.0,80.88,2012-09-24,2014-08-26,High Value
DG-133003,3034,15,202.27,482.76,2011-07-09,2014-12-01,High Value
DG-133004,3195,8,399.38,562.78,2011-11-01,2014-11-29,High Value
DG-33001,2949,11,268.09,317.09,2012-05-22,2013-12-18,High Value
DG-33002,33,1,33.0,-10.03,2014-12-17,2014-12-17,Low Value
DH-130751,3831,10,383.1,-364.38,2011-03-23,2014-10-17,High Value
DH-130752,2386,10,238.6,380.32,2011-12-02,2014-09-11,High Value
DH-130753,2978,13,229.08,160.89,2011-02-01,2014-09-30,High Value
DH-130754,4933,23,214.48,1193.74,2011-11-21,2014-03-29,High Value
DH-136751,3433,8,429.12,520.65,2011-11-21,2014-09-30,High Value
DH-136752,2518,4,629.5,260.44,2013-11-15,2014-12-10,High Value
DH-136753,822,7,117.43,-54.76,2012-04-16,2014-12-08,Medium Value
DH-136754,1042,11,94.73,116.67,2011-08-12,2012-11-15,Medium Value
DH-30751,1587,21,75.57,427.08,2011-11-02,2014-07-25,Medium Value
DH-30752,476,6,79.33,-115.79,2011-08-01,2013-08-29,Low Value
DH-36751,3412,9,379.11,1160.05,2011-08-16,2014-09-03,High Value
DH-36752,30,1,30.0,2.67,2012-06-12,2012-06-12,Low Value
DH-36753,1220,14,87.14,145.43,2011-04-13,2014-12-11,Medium Value
DJ-134201,5230,13,402.31,1184.04,2011-03-21,2014-11-11,High Value
DJ-134202,11158,24,464.92,1245.52,2011-05-04,2014-12-09,High Value
DJ-134203,3740,16,233.75,260.54,2012-01-12,2013-10-25,High Value
DJ-134204,2012,5,402.4,483.04,2011-12-08,2013-04-03,High Value
DJ-135101,2668,10,266.8,655.65,2013-07-18,2014-12-25,High Value
DJ-135102,4513,17,265.47,854.4,2011-01-15,2014-07-18,High Value
DJ-135103,5736,29,197.79,840.56,2011-06-20,2014-10-08,High Value
DJ-135104,2502,13,192.46,345.25,2011-08-17,2014-11-13,High Value
DJ-136301,4266,20,213.3,-261.49,2011-09-20,2014-10-27,High Value
DJ-136302,2730,13,210.0,781.74,2011-09-15,2013-11-07,High Value
DJ-136303,2206,6,367.67,954.06,2013-10-23,2014-02-10,High Value
DJ-136304,3357,8,419.62,731.56,2012-12-14,2014-12-19,High Value
DJ-34201,263,4,65.75,72.9,2012-05-25,2014-09-08,Low Value
DJ-34202,158,1,158.0,9.36,2014-12-30,2014-12-30,Low Value
DJ-35101,2406,3,802.0,846.51,2012-09-07,2014-09-04,High Value
DJ-35102,194,1,194.0,73.56,2013-05-28,2013-05-28,Low Value
DJ-35103,3376,5,675.2,694.53,2013-11-08,2014-12-25,High Value
DJ-36301,245,2,122.5,95.76,2013-10-03,2014-04-22,Low Value
DJ-36302,1048,5,209.6,374.12,2012-03-02,2014-11-27,Medium Value
DK-128351,2628,11,238.91,449.78,2011-09-14,2014-11-04,High Value
DK-128352,4960,9,551.11,1549.83,2013-01-12,2014-07-07,High Value
DK-128353,6745,21,321.19,-248.55,2011-01-31,2014-11-04,High Value
DK-128354,3256,27,120.59,881.12,2011-03-26,2014-12-10,High Value
DK-128951,6372,10,637.2,447.36,2013-02-27,2014-11-07,High Value
DK-128952,2533,10,253.3,-400.98,2011-05-17,2014-11-04,High Value
DK-128953,5157,18,286.5,96.63,2011-06-07,2014-04-03,High Value
DK-128954,4283,15,285.53,937.65,2012-03-08,2014-11-16,High Value
DK-129851,5573,21,265.38,471.65,2011-03-18,2014-12-30,High Value
DK-129852,2819,22,128.14,550.4,2011-01-20,2014-11-24,High Value
DK-129853,4743,12,395.25,452.11,2011-03-24,2014-09-25,High Value
DK-129854,1687,8,210.88,-107.35,2011-11-24,2014-12-24,Medium Value
DK-130901,10186,31,328.58,1396.14,2011-03-15,2014-12-23,High Value
DK-130902,5428,9,603.11,1927.28,2013-11-28,2014-12-07,High Value
DK-130903,916,8,114.5,144.62,2011-11-11,2014-10-17,Medium Value
DK-130904,2652,13,204.0,536.39,2012-03-02,2014-11-19,High Value
DK-131501,4872,13,374.77,442.27,2011-02-01,2014-10-21,High Value
DK-131502,5970,12,497.5,983.41,2012-04-22,2014-07-17,High Value
DK-131503,4340,9,482.22,389.1,2011-07-09,2013-11-05,High Value
DK-131504,798,5,159.6,249.94,2011-12-05,2014-12-21,Medium Value
DK-132251,652,9,72.44,79.66,2011-09-19,2014-12-30,Medium Value
DK-132252,1819,10,181.9,253.71,2011-11-10,2014-12-05,Medium Value
DK-132253,1972,7,281.71,355.05,2011-04-18,2014-10-09,Medium Value
DK-132254,4802,19,252.74,209.9,2011-03-14,2014-12-21,High Value
DK-133751,4420,16,276.25,425.38,2013-09-06,2014-10-07,High Value
DK-133752,3069,10,306.9,90.35,2011-12-26,2014-11-07,High Value
DK-133753,5450,12,454.17,1266.99,2011-11-29,2014-12-27,High Value
DK-133754,3318,23,144.26,377.08,2011-09-07,2014-12-12,High Value
DK-28351,1830,5,366.0,266.81,2011-02-24,2014-09-15,Medium Value
DK-28352,1542,13,118.62,18.85,2011-08-04,2014-12-10,Medium Value
DK-28951,254,5,50.8,86.49,2013-10-09,2014-08-07,Low Value
DK-28952,1039,12,86.58,196.41,2012-11-03,2014-07-25,Medium Value
DK-29851,81,1,81.0,-78.89,2011-09-12,2011-09-12,Low Value
DK-30901,67,2,33.5,-0.43,2014-08-22,2014-10-24,Low Value
DK-30902,207,1,207.0,76.56,2014-07-17,2014-07-17,Low Value
DK-31501,333,4,83.25,106.98,2011-02-01,2014-11-04,Low Value
DK-31502,1246,15,83.07,7.43,2011-03-17,2014-06-02,Medium Value
DK-32251,822,7,117.43,101.64,2012-11-29,2014-10-27,Medium Value
DK-32252,585,4,146.25,7.13,2013-03-16,2014-04-25,Medium Value
DK-33751,1764,6,294.0,434.91,2011-03-23,2014-09-05,Medium Value
DK-33752,60,1,60.0,23.88,2011-03-08,2011-03-08,Low Value
DK-33753,2022,8,252.75,346.92,2011-02-27,2014-02-28,High Value
DL-128651,4683,12,390.25,920.13,2011-01-10,2014-11-04,High Value
DL-128652,3023,16,188.94,-850.78,2011-04-20,2014-09-04,High Value
DL-128653,1977,13,152.08,-111.26,2011-10-17,2014-07-09,Medium Value
DL-128654,1504,14,107.43,322.24,2011-06-29,2014-09-22,Medium Value
DL-129251,4807,16,300.44,1275.32,2011-11-28,2014-11-04,High Value
DL-129252,117,2,58.5,31.56,2011-02-18,2011-02-18,Low Value
DL-129253,3169,21,150.9,100.7,2013-01-07,2014-10-24,High Value
DL-129254,3274,14,233.86,4.21,2011-09-09,2014-11-04,High Value
DL-133151,1850,7,264.29,448.26,2012-04-27,2014-05-21,Medium Value
DL-133152,13191,26,507.35,2243.46,2011-07-13,2014-12-13,High Value
DL-133153,2007,15,133.8,-715.37,2011-07-04,2014-11-27,High Value
DL-133154,1458,17,85.76,288.87,2011-01-17,2014-12-09,Medium Value
DL-133301,9729,24,405.38,1816.84,2011-03-14,2014-12-19,High Value
DL-133302,4514,21,214.95,214.42,2011-04-20,2014-06-10,High Value
DL-133303,1949,17,114.65,398.8,2011-03-18,2014-12-04,Medium Value
DL-133304,585,8,73.12,222.68,2011-06-23,2014-11-04,Medium Value
DL-134951,4541,6,756.83,1172.77,2011-07-30,2013-08-10,High Value
DL-134952,5618,14,401.29,851.64,2012-03-26,2014-12-09,High Value
DL-134953,2176,14,155.43,503.14,2013-03-05,2014-11-06,High Value
DL-134954,3540,12,295.0,-52.79,2012-12-25,2014-10-16,High Value
DL-28651,926,6,154.33,189.12,2011-08-30,2014-06-12,Medium Value
DL-28652,256,1,256.0,30.66,2013-08-17,2013-08-17,Low Value
DL-28653,321,6,53.5,-74.08,2011-09-23,2014-04-02,Low Value
DL-29251,356,10,35.6,-229.65,2013-01-14,2014-11-24,Low Value
DL-29252,478,9,53.11,-73.7,2012-01-26,2014-07-29,Low Value
DL-33151,715,7,102.14,154.89,2013-05-15,2014-11-14,Medium Value
DL-33152,1031,4,257.75,378.42,2012-01-23,2014-09-19,Medium Value
DL-33301,14,1,14.0,0.54,2012-05-23,2012-05-23,Low Value
DL-33302,156,2,78.0,7.44,2013-01-25,2013-01-25,Low Value
DL-33303,989,2,494.5,86.76,2012-08-28,2012-08-28,Medium Value
DL-34951,655,5,131.0,-819.19,2012-01-23,2013-09-27,Medium Value
DL-34952,118,5,23.6,-94.7,2011-06-29,2014-03-24,Low Value
DM-129551,7348,17,432.24,856.05,2011-08-22,2014-07-24,High Value
DM-129552,3887,12,323.92,307.12,2011-07-11,2014-11-21,High Value
DM-129553,7304,19,384.42,934.29,2012-04-22,2014-04-10,High Value
DM-129554,1321,9,146.78,108.76,2011-09-30,2014-09-08,Medium Value
DM-130151,5904,15,393.6,-35.37,2011-12-06,2014-12-26,High Value
DM-130152,2930,13,225.38,-265.21,2011-03-21,2014-12-26,High Value
DM-130153,448,6,74.67,154.04,2011-03-04,2014-09-26,Low Value
DM-130154,6344,20,317.2,1677.39,2011-09-14,2014-11-04,High Value
DM-133451,6883,13,529.46,1577.64,2012-02-02,2014-10-02,High Value
DM-133452,4806,17,282.71,-213.09,2011-08-24,2014-12-29,High Value
DM-133453,1290,4,322.5,193.2,2011-12-28,2013-06-11,Medium Value
DM-133454,4074,13,313.38,1319.06,2011-11-03,2014-12-09,High Value
DM-135251,2553,8,319.12,364.09,2011-08-03,2014-02-11,High Value
DM-135252,3505,9,389.44,-1682.97,2012-04-05,2014-11-03,High Value
DM-135253,2208,11,200.73,193.55,2013-04-26,2014-11-26,High Value
DM-135254,1378,10,137.8,199.77,2011-07-05,2013-09-06,Medium Value
DM-29551,878,9,97.56,-172.45,2011-10-25,2013-03-21,Medium Value
DM-29552,139,3,46.33,44.34,2013-01-22,2013-01-22,Low Value
DM-29553,1420,7,202.86,228.82,2011-12-19,2014-12-19,Medium Value
DM-30151,966,7,138.0,79.05,2014-08-28,2014-12-29,Medium Value
DM-30152,1141,5,228.2,381.84,2013-12-31,2014-12-01,Medium Value
DM-33451,334,6,55.67,-96.93,2013-03-12,2014-08-08,Low Value
DM-33452,4664,6,777.33,-5377.68,2011-10-07,2013-09-26,High Value
DM-35251,246,5,49.2,58.05,2011-11-07,2011-11-07,Low Value
DM-35252,1183,4,295.75,422.4,2012-05-15,2014-02-11,Medium Value
DM-35253,763,5,152.6,171.7,2011-12-24,2014-02-13,Medium Value
DN-136901,2649,8,331.12,314.47,2011-02-02,2014-12-12,High Value
DN-136902,3020,9,335.56,267.26,2011-12-05,2014-11-20,High Value
DN-136903,5290,12,440.83,-410.85,2011-09-14,2014-04-10,High Value
DN-136904,2139,11,194.45,540.54,2011-09-20,2014-05-28,High Value
DN-36901,735,13,56.54,-637.76,2012-06-04,2014-12-19,Medium Value
DN-36902,949,4,237.25,251.19,2013-10-23,2013-10-23,Medium Value
DN-36903,133,3,44.33,-91.3,2013-05-17,2013-05-17,Low Value
DO-134351,9101,13,700.08,3056.29,2011-07-26,2014-07-23,High Value
DO-134352,2697,9,299.67,77.11,2011-08-11,2014-03-19,High Value
DO-134353,2184,23,94.96,112.93,2012-05-04,2014-10-28,High Value
DO-134354,1298,13,99.85,-38.91,2011-10-03,2014-08-20,Medium Value
DO-136451,6540,17,384.71,1073.11,2011-05-24,2013-12-17,High Value
DO-136452,2329,19,122.58,186.34,2011-08-27,2014-09-16,High Value
DO-136453,1947,12,162.25,444.31,2012-02-16,2014-05-15,Medium Value
DO-136454,1267,11,115.18,294.07,2012-11-07,2014-12-05,Medium Value
DO-34351,2261,13,173.92,547.36,2011-09-21,2014-11-25,High Value
DO-34352,1256,12,104.67,382.85,2011-06-23,2014-10-21,Medium Value
DO-36451,251,3,83.67,-537.95,2014-04-08,2014-07-16,Low Value
DO-36452,1112,4,278.0,311.19,2014-08-25,2014-08-25,Medium Value
DO-36453,326,2,163.0,45.66,2014-01-01,2014-11-20,Low Value
DP-130001,3395,9,377.22,369.28,2011-03-22,2014-10-31,High Value
DP-130002,6306,23,274.17,-1914.56,2011-01-08,2014-10-03,High Value
DP-130003,3135,18,174.17,354.22,2011-05-10,2013-12-02,High Value
DP-130004,1051,17,61.82,241.45,2011-01-04,2014-08-27,Medium Value
DP-131051,11883,16,742.69,2220.34,2011-11-03,2014-09-24,High Value
DP-131052,926,4,231.5,188.39,2011-01-07,2014-08-21,Medium Value
DP-131053,3906,15,260.4,128.04,2011-04-06,2014-10-28,High Value
DP-131054,2215,14,158.21,563.18,2012-08-22,2014-12-25,High Value
DP-131651,11836,13,910.46,1981.14,2011-09-22,2014-01-07,High Value
DP-131652,7444,21,354.48,-306.22,2011-03-03,2014-11-05,High Value
DP-131653,1874,17,110.24,174.33,2011-04-28,2014-12-24,Medium Value
DP-131654,1059,4,264.75,-40.94,2011-12-02,2012-10-10,Medium Value
DP-133901,1889,12,157.42,-36.18,2011-01-03,2014-08-20,Medium Value
DP-133902,1773,10,177.3,537.28,2011-05-18,2014-12-31,Medium Value
DP-133903,1141,7,163.0,296.9,2012-11-02,2014-04-30,Medium Value
DP-133904,5482,14,391.57,1571.83,2011-07-05,2014-01-07,High Value
DP-30001,1107,7,158.14,166.71,2011-12-04,2014-11-13,Medium Value
DP-30002,30,1,30.0,6.84,2011-09-26,2011-09-26,Low Value
DP-30003,956,7,136.57,258.6,2011-08-22,2014-12-17,Medium Value
DP-31051,5858,8,732.25,2730.45,2011-08-05,2014-10-28,High Value
DP-31052,1113,5,222.6,-1230.26,2012-08-22,2014-07-08,Medium Value
DP-31651,1364,12,113.67,-821.13,2011-01-30,2014-12-24,Medium Value
DP-31652,153,1,153.0,-152.66,2011-12-23,2011-12-23,Low Value
DP-33901,714,5,142.8,131.94,2011-06-15,2011-07-26,Medium Value
DP-33902,91,1,91.0,19.08,2014-09-22,2014-09-22,Low Value
DP-33903,571,8,71.38,167.34,2011-09-21,2014-12-19,Medium Value
DR-128801,3328,11,302.55,-204.17,2011-08-22,2014-12-02,High Value
DR-128802,1894,12,157.83,259.87,2011-04-18,2014-06-18,Medium Value
DR-128803,2664,20,133.2,415.08,2011-12-10,2014-12-25,High Value
DR-128804,6527,24,271.96,1641.86,2012-09-25,2014-12-28,High Value
DR-129401,10943,28,390.82,1573.68,2011-02-09,2014-10-17,High Value
DR-129402,4652,16,290.75,793.19,2011-06-28,2014-12-04,High Value
DR-129403,1696,14,121.14,269.98,2012-04-28,2014-11-13,Medium Value
DR-129404,8352,13,642.46,2869.08,2011-03-28,2014-11-11,High Value
DR-28801,1091,11,99.18,-527.09,2012-06-07,2014-04-10,Medium Value
DR-28802,1201,6,200.17,398.84,2014-06-10,2014-12-27,Medium Value
DR-29401,2065,9,229.44,592.66,2011-04-19,2014-11-22,High Value
DR-29402,224,5,44.8,5.39,2013-12-07,2014-03-02,Low Value
DS-130301,3254,11,295.82,-355.28,2011-04-19,2014-08-18,High Value
DS-130302,2082,14,148.71,-20.15,2011-10-13,2014-03-29,High Value
DS-130303,4547,17,267.47,1250.44,2011-10-14,2014-08-01,High Value
DS-130304,1762,19,92.74,193.33,2011-07-09,2014-09-29,Medium Value
DS-131801,3598,9,399.78,758.08,2011-08-11,2014-09-04,High Value
DS-131802,1632,8,204.0,349.34,2012-07-11,2014-09-04,Medium Value
DS-131803,5338,20,266.9,398.67,2011-04-25,2014-12-17,High Value
DS-131804,2882,20,144.1,163.7,2011-04-28,2014-12-08,High Value
DS-30301,691,2,345.5,201.72,2013-06-24,2014-11-13,Medium Value
DS-30302,947,5,189.4,217.6,2011-08-18,2014-06-30,Medium Value
DS-31801,177,5,35.4,46.23,2014-02-11,2014-02-11,Low Value
DS-31802,7,1,7.0,-2.6,2014-10-21,2014-10-21,Low Value
DV-130451,5756,20,287.8,913.06,2011-08-17,2014-11-21,High Value
DV-130452,2210,10,221.0,247.33,2012-05-11,2014-09-26,High Value
DV-130453,9018,20,450.9,-134.02,2011-08-22,2014-09-01,High Value
DV-130454,1122,9,124.67,-427.18,2013-06-13,2014-12-12,Medium Value
DV-134651,3861,11,351.0,650.9,2011-01-11,2014-06-20,High Value
DV-134652,412,5,82.4,112.95,2012-02-22,2013-11-18,Low Value
DV-134653,5297,20,264.85,1050.62,2011-09-22,2014-06-24,High Value
DV-134654,3343,15,222.87,353.21,2011-06-22,2014-12-02,High Value
DV-30451,1269,10,126.9,115.79,2011-08-01,2013-04-10,Medium Value
DV-30452,3374,25,134.96,-98.65,2011-01-21,2014-11-28,High Value
DV-34651,162,3,54.0,33.69,2014-11-18,2014-12-05,Low Value
DV-34652,3876,9,430.67,1141.35,2012-06-06,2014-12-18,High Value
DW-131951,7327,25,293.08,1517.28,2011-12-25,2014-12-25,High Value
DW-131952,756,6,126.0,144.86,2014-08-20,2014-12-04,Medium Value
DW-131953,526,5,105.2,48.12,2013-07-24,2014-10-03,Medium Value
DW-131954,1079,9,119.89,-86.87,2011-01-19,2014-10-23,Medium Value
DW-134801,5313,16,332.06,1651.9,2012-05-10,2014-10-27,High Value
DW-134802,3412,21,162.48,979.27,2011-09-12,2014-06-30,High Value
DW-134803,2340,15,156.0,-664.22,2011-04-02,2014-06-02,High Value
DW-134804,5272,11,479.27,1348.76,2011-06-01,2014-05-28,High Value
DW-135401,3800,8,475.0,640.34,2012-03-07,2014-12-19,High Value
DW-135402,5296,19,278.74,554.92,2011-12-16,2014-11-28,High Value
DW-135403,3729,15,248.6,206.95,2011-03-28,2014-09-28,High Value
DW-135404,343,9,38.11,69.67,2013-02-27,2014-09-24,Low Value
DW-135851,4415,20,220.75,830.05,2011-06-02,2014-12-26,High Value
DW-135852,1490,13,114.62,77.28,2012-09-29,2014-12-19,Medium Value
DW-135853,5034,26,193.62,181.38,2011-06-03,2014-10-10,High Value
DW-135854,1205,10,120.5,-266.9,2011-08-24,2014-05-03,Medium Value
DW-31951,55,1,55.0,9.24,2011-11-10,2011-11-10,Low Value
DW-31952,1187,10,118.7,106.48,2011-08-24,2012-02-02,Medium Value
DW-34801,1339,9,148.78,151.78,2011-04-16,2014-07-17,Medium Value
DW-34802,2469,3,823.0,1201.11,2013-05-06,2013-08-24,High Value
DW-34803,3311,13,254.69,360.51,2011-11-09,2014-11-06,High Value
DW-35401,25,2,12.5,-42.54,2014-11-07,2014-11-07,Low Value
DW-35402,428,2,214.0,121.35,2011-09-23,2011-09-23,Low Value
DW-35403,763,7,109.0,-1124.98,2012-01-18,2012-06-25,Medium Value
DW-35851,435,4,108.75,36.56,2014-01-08,2014-12-03,Low Value
DW-35852,27,1,27.0,12.18,2014-08-06,2014-08-06,Low Value
Dl-136001,8124,19,427.58,1199.67,2011-09-08,2014-12-26,High Value
Dl-136002,2973,13,228.69,376.13,2011-03-16,2014-07-24,High Value
Dl-136003,59,2,29.5,-28.1,2014-10-07,2014-10-07,Low Value
Dl-136004,756,6,126.0,175.24,2011-03-30,2014-09-03,Medium Value
Dl-36001,993,9,110.33,99.28,2011-11-17,2014-06-25,Medium Value
Dl-36002,1815,9,201.67,29.49,2012-05-24,2014-09-11,Medium Value
Dp-132401,9845,13,757.31,2203.7,2011-09-13,2014-04-24,High Value
Dp-132402,980,5,196.0,217.47,2011-09-19,2014-10-02,Medium Value
Dp-132403,4201,25,168.04,1068.16,2011-11-04,2014-12-13,High Value
Dp-132404,7199,29,248.24,333.36,2011-05-26,2014-10-08,High Value
Dp-32401,382,5,76.4,66.69,2012-04-17,2013-09-18,Low Value
Dp-32402,128,3,42.67,30.42,2014-06-26,2014-12-06,Low Value
Dp-32403,98,1,98.0,39.36,2011-10-19,2011-10-19,Low Value
EA-140351,2922,12,243.5,526.07,2011-02-21,2014-09-29,High Value
EA-140352,1337,6,222.83,213.29,2013-02-01,2013-06-01,Medium Value
EA-140353,4285,26,164.81,180.56,2012-03-27,2014-06-23,High Value
EA-140354,2846,25,113.84,-52.74,2011-09-13,2014-08-01,High Value
EA-40351,131,3,43.67,0.89,2013-01-23,2014-07-19,Low Value
